	RAW_shC_LPS_5hr_S2_L008_R1_001	RAW_sh2_GIV_LPS_5hr_S6_L008_R1_001	RAW_sh1_GIV_LPS_5hr_S4_L008_R1_001
ENSMUSG00000104724.1	22.41153	20.1876	12.2537
ENSMUSG00000104725.1	0	0	0
ENSMUSG00000104726.1	0	0	0
ENSMUSG00000104727.1	0	0	0
ENSMUSG00000104728.1	52.19858	49.11462	34.53428
ENSMUSG00000104729.1	0	0	0
ENSMUSG00000104730.1	0	0	0
ENSMUSG00000104731.1	0	0	0
ENSMUSG00000104732.1	0	0	2.223143
ENSMUSG00000104733.1	0	0	0
ENSMUSG00000104735.1	0.931326	0	0
ENSMUSG00000104736.1	0	0	0
ENSMUSG00000104737.1	44.84269	15.359	7.805572
ENSMUSG00000104738.1	0	0	0
ENSMUSG00000104739.1	0	0	0
ENSMUSG00000104740.1	0	0	0
ENSMUSG00000104741.1	0	0	0
ENSMUSG00000104742.1	0	0	0
ENSMUSG00000104743.1	0	0	0
ENSMUSG00000104744.1	0	0	0
ENSMUSG00000104745.1	11.23807	3.844983	12.21934
ENSMUSG00000104746.1	0	0	0
ENSMUSG00000104747.1	0	0	0
ENSMUSG00000104748.1	0	0	0
ENSMUSG00000104749.1	0	0	0
ENSMUSG00000104750.1	0	0	0
ENSMUSG00000104751.1	0	0	0
ENSMUSG00000104752.1	0	0	0
ENSMUSG00000104753.1	0	0	0
ENSMUSG00000104754.1	0	0	0
ENSMUSG00000104755.1	0.931326	3.863855	3.334715
ENSMUSG00000104756.1	0	0	0
ENSMUSG00000104757.1	0	0	0
ENSMUSG00000104758.1	0	0	0
ENSMUSG00000104759.2	0	0	0
ENSMUSG00000104760.1	0	0	0
ENSMUSG00000104761.1	119.573	70.28391	77.82903
ENSMUSG00000104762.1	0	2.897891	0
ENSMUSG00000104763.1	3.745502	4.811608	6.658571
ENSMUSG00000104764.1	0	0	0
ENSMUSG00000104765.1	0.931326	0	0
ENSMUSG00000104766.1	0	0	1.111572
ENSMUSG00000104767.1	0.931326	0	0
ENSMUSG00000104768.1	32.73464	13.45177	13.35335
ENSMUSG00000104769.1	0	0	0
ENSMUSG00000104770.1	0.931326	0	0
ENSMUSG00000104772.1	0	0	0
ENSMUSG00000104773.1	0	0	0
ENSMUSG00000104774.1	0	0	0
ENSMUSG00000104775.1	0	0	0
ENSMUSG00000104776.1	0	0	0
ENSMUSG00000104777.1	0	0	0
ENSMUSG00000104778.1	0	0	0
ENSMUSG00000104779.1	0	0	0
ENSMUSG00000104780.1	0	0.9659637	0
ENSMUSG00000104781.1	1.865913	0	1.109629
ENSMUSG00000104782.1	0	0	0
ENSMUSG00000104783.1	0	0	0
ENSMUSG00000104784.1	0.8738602	1.029486	0
ENSMUSG00000104785.1	0	0	0
ENSMUSG00000104786.1	0.9309077	0.9708337	1.106493
ENSMUSG00000104787.1	0	0	0
ENSMUSG00000104788.1	0	0	0
ENSMUSG00000104790.1	0	0	0
ENSMUSG00000104791.1	0	0	0
ENSMUSG00000104792.1	0	0	0
ENSMUSG00000104793.1	2.810869	5.767748	3.330787
ENSMUSG00000104794.1	0	0	0
ENSMUSG00000104795.1	16.89145	24.05635	15.504
ENSMUSG00000104796.1	0	0	0
ENSMUSG00000104797.1	0	0	0
ENSMUSG00000104798.1	0	0	0
ENSMUSG00000104799.1	0	0	0
ENSMUSG00000104800.1	0	0	0
ENSMUSG00000104801.1	0	0	1.111572
ENSMUSG00000104802.1	13.10533	24.0299	24.45068
ENSMUSG00000104803.1	0	0	0
ENSMUSG00000104804.1	0	0	0
ENSMUSG00000104805.1	0	0	0
ENSMUSG00000104806.1	293.5153	358.0833	365.5834
ENSMUSG00000104807.1	0	0	0
ENSMUSG00000104808.1	0	0	0
ENSMUSG00000104809.1	0	0	0
ENSMUSG00000104810.1	0	0	0
ENSMUSG00000104811.1	0	0	0
ENSMUSG00000104812.1	0	0	0
ENSMUSG00000104813.1	0	0	0
ENSMUSG00000104814.1	178.8552	104.8059	125.5021
ENSMUSG00000104815.1	0	0	0
ENSMUSG00000104816.1	0	0	0
ENSMUSG00000104817.1	0	0	0
ENSMUSG00000104818.1	20.56265	23.06174	18.9283
ENSMUSG00000104819.1	0	0	0
ENSMUSG00000104820.1	0	0	0
ENSMUSG00000104821.1	8.411564	6.737927	0
ENSMUSG00000104822.1	0	2.897891	0
ENSMUSG00000104823.1	1.862652	0	0
ENSMUSG00000104824.1	0	0	0
ENSMUSG00000104825.1	0	0	0
ENSMUSG00000104826.1	0	0	0
ENSMUSG00000104827.1	0	0	0
ENSMUSG00000104828.1	0	0	0
ENSMUSG00000104829.1	0	0	0
ENSMUSG00000104830.1	19.05092	14.26196	19.87461
ENSMUSG00000104831.1	0	0	1.111572
ENSMUSG00000104832.1	0	0	0
ENSMUSG00000104833.1	0	0	0
ENSMUSG00000104834.1	0	0	0
ENSMUSG00000104835.4	5.665316	2.350408	3.00395
ENSMUSG00000104836.1	0	0	0
ENSMUSG00000104837.1	30.01575	59.69299	38.75584
ENSMUSG00000104838.1	0	0	0
ENSMUSG00000104839.1	0	0	0
ENSMUSG00000104840.1	0	0	0
ENSMUSG00000104841.1	0	0	0
ENSMUSG00000104842.1	0	0	0
ENSMUSG00000104843.1	0	0	0
ENSMUSG00000104844.1	0	0	0
ENSMUSG00000104845.1	0	0	0
ENSMUSG00000104846.1	0	0	0
ENSMUSG00000104847.1	0	0	0
ENSMUSG00000104848.1	0	0	0
ENSMUSG00000104849.1	0	0	0
ENSMUSG00000104850.1	0	0	0
ENSMUSG00000104851.1	0	0	0
ENSMUSG00000104852.1	0	0	1.111572
ENSMUSG00000104853.2	0	0	0
ENSMUSG00000104854.1	0	0	0
ENSMUSG00000104855.1	0	0	0
ENSMUSG00000104857.1	0	0	0
ENSMUSG00000104858.1	0	0	0
ENSMUSG00000104859.1	0	0	1.111572
ENSMUSG00000104860.1	0	1.931927	0
ENSMUSG00000104861.1	0	0	0
ENSMUSG00000104862.1	4.65663	2.897891	2.223143
ENSMUSG00000104863.1	0.931326	0.9659637	3.334715
ENSMUSG00000104864.1	0	0	0
ENSMUSG00000104865.1	0	0	0
ENSMUSG00000104866.1	0	0	0
ENSMUSG00000104867.1	1.870556	0	2.213749
ENSMUSG00000104868.1	0	0	0
ENSMUSG00000104869.1	1.871298	4.812646	2.220768
ENSMUSG00000104870.1	0	0	0
ENSMUSG00000104871.1	5.576718	0	2.227623
ENSMUSG00000104872.1	0	0	0
ENSMUSG00000104873.1	1.862652	0	0
ENSMUSG00000104874.1	0.933745	0	1.108692
ENSMUSG00000104875.1	0	0	0
ENSMUSG00000104876.1	18.74365	31.72997	16.64606
ENSMUSG00000104877.1	0	0	0
ENSMUSG00000104878.1	0	0	0
ENSMUSG00000104879.1	0	0	0
ENSMUSG00000104880.1	0	0	3.334715
ENSMUSG00000104881.1	0	0	0
ENSMUSG00000104882.1	14.90122	12.55753	6.66943
ENSMUSG00000104883.1	0	0	0
ENSMUSG00000104884.1	0	0	0
ENSMUSG00000104885.1	0	0	0
ENSMUSG00000104886.1	0	0	0
ENSMUSG00000104887.1	0	0	0
ENSMUSG00000104888.1	9.36332	8.655436	5.552566
ENSMUSG00000104889.1	0	0	0
ENSMUSG00000104890.1	0	0	0
ENSMUSG00000104891.1	4.661326	7.704513	1.113795
ENSMUSG00000104892.1	0	0	0
ENSMUSG00000104893.1	3.737761	1.920934	1.114207
ENSMUSG00000104894.4	0	0	0
ENSMUSG00000104895.1	0	0	0
ENSMUSG00000104897.1	4.654635	3.85304	2.230339
ENSMUSG00000104898.1	0	0	0
ENSMUSG00000104899.1	0	0	0
ENSMUSG00000104900.1	0	0	0
ENSMUSG00000104901.1	0	0	0
ENSMUSG00000104902.1	0	0	0
ENSMUSG00000104903.1	0	0	0
ENSMUSG00000104904.1	4.682142	7.694332	1.110311
ENSMUSG00000104905.1	0	0	0
ENSMUSG00000104906.1	0	0	0
ENSMUSG00000104908.1	0	0	0
ENSMUSG00000104909.1	0	0	0
ENSMUSG00000104910.1	6.547255	0.9617757	2.223284
ENSMUSG00000104911.1	0	0	0
ENSMUSG00000104912.1	0	0	0
ENSMUSG00000104913.1	14.93006	17.28636	11.15905
ENSMUSG00000104914.1	0	0	0
ENSMUSG00000104916.1	0	0	0
ENSMUSG00000104917.1	1.872182	3.845461	1.111204
ENSMUSG00000104918.1	0.9358768	0.9612666	0
ENSMUSG00000104919.1	0	0	0
ENSMUSG00000104920.1	4.65663	7.72771	1.111572
ENSMUSG00000104921.1	0	0	0
ENSMUSG00000104922.1	0	0	0
ENSMUSG00000104923.1	0	0	0
ENSMUSG00000104924.1	0	0	0
ENSMUSG00000104925.1	3.724929	0	4.446734
ENSMUSG00000104926.1	0	0	0
ENSMUSG00000104927.1	0	0	0
ENSMUSG00000104928.1	0	0	0
ENSMUSG00000104929.1	0	0	0
ENSMUSG00000104930.1	0	0	0
ENSMUSG00000104931.1	0	0	0
ENSMUSG00000104932.1	0	0	0
ENSMUSG00000104933.1	0	0	0
ENSMUSG00000104934.1	0	0	0
ENSMUSG00000104935.1	0	0	0
ENSMUSG00000104936.1	0	0	0
ENSMUSG00000104937.1	42.841	39.60451	36.68187
ENSMUSG00000104938.1	0	0.9623312	1.115767
ENSMUSG00000104939.1	0	0	0
ENSMUSG00000104940.1	0	0.9659637	0
ENSMUSG00000104941.1	1.862652	0	0
ENSMUSG00000104942.1	0	0	0
ENSMUSG00000104943.1	1.873349	3.845269	5.552834
ENSMUSG00000104944.1	0	0	0
ENSMUSG00000104945.1	0	0	0
ENSMUSG00000104946.1	0	0	0
ENSMUSG00000104947.1	0	0	0
ENSMUSG00000104948.1	0	0	0
ENSMUSG00000104949.1	0	0	0
ENSMUSG00000104950.1	8.444147	9.621814	12.18491
ENSMUSG00000104951.1	3.743328	2.882469	2.224276
ENSMUSG00000104952.1	0	0	0
ENSMUSG00000104953.1	0	0	0
ENSMUSG00000104954.1	0	0	0
ENSMUSG00000104955.1	0	0	0
ENSMUSG00000104956.1	0	0	0
ENSMUSG00000104957.1	0	0	0
ENSMUSG00000104958.1	0	0	0
ENSMUSG00000104959.1	0	0	0
ENSMUSG00000104960.1	501.0571	503.095	439.8885
ENSMUSG00000104961.1	0	2.897891	1.111572
ENSMUSG00000104962.1	0	0	0
ENSMUSG00000104963.1	0	2.891078	3.342574
ENSMUSG00000104964.1	0	0	0
ENSMUSG00000104965.1	7.494904	0.9623472	1.109155
ENSMUSG00000104966.1	0	0	0
ENSMUSG00000104967.1	0	0	0
ENSMUSG00000104968.1	0	0	0
ENSMUSG00000104969.1	0	0.9933254	2.161906
ENSMUSG00000104970.1	1.862652	0	0
ENSMUSG00000104971.1	0	0	0
ENSMUSG00000104972.1	0	0	0
ENSMUSG00000104973.1	7.493795	7.70373	4.434423
ENSMUSG00000104974.1	0	0	0
ENSMUSG00000104975.1	0	0	0
ENSMUSG00000104976.1	0	0	0
ENSMUSG00000104978.1	0	0.9659637	0
ENSMUSG00000104979.1	0	0	0
ENSMUSG00000104980.1	0	0	0
ENSMUSG00000104981.1	0	0	0
ENSMUSG00000104982.1	0	0	0
ENSMUSG00000104983.1	0	0.9637156	1.114165
ENSMUSG00000104984.1	0	0	0
ENSMUSG00000104985.1	1.872275	1.920909	3.336605
ENSMUSG00000104986.1	1.860621	1.934036	0
ENSMUSG00000104987.1	0	0	0
ENSMUSG00000104988.1	70.15191	41.30539	35.61505
ENSMUSG00000104989.1	0	0	0
ENSMUSG00000104990.1	7.488944	2.883057	0
ENSMUSG00000104991.1	0	0	0
ENSMUSG00000104992.1	0	0	0
ENSMUSG00000104993.1	0	0	0
ENSMUSG00000104994.1	0	0	0
ENSMUSG00000104995.1	0	0	0
ENSMUSG00000104996.1	0	0	0
ENSMUSG00000104998.1	0	0	2.223143
ENSMUSG00000104999.1	0	0	0
ENSMUSG00000105000.1	0	0	0
ENSMUSG00000105001.1	0.931326	2.897891	0
ENSMUSG00000105002.1	0	0	0
ENSMUSG00000105003.1	0	0	0
ENSMUSG00000105004.1	0.9328482	0	6.658547
ENSMUSG00000105005.1	0.931326	0	1.111572
ENSMUSG00000105006.1	2.8033	2.887376	10.00719
ENSMUSG00000105007.1	0	0	0
ENSMUSG00000105008.1	5.587445	6.743405	6.688181
ENSMUSG00000105009.1	0	0	0
ENSMUSG00000105010.1	0	0	0
ENSMUSG00000105011.1	0	0	0
ENSMUSG00000105012.1	0	0	0
ENSMUSG00000105013.1	0.931326	0	0
ENSMUSG00000105014.1	0	0	0
ENSMUSG00000105015.1	0	0	0
ENSMUSG00000105016.1	0	0	0
ENSMUSG00000105017.1	0	0	0
ENSMUSG00000105018.1	0	0	0
ENSMUSG00000105019.1	0	0	0
ENSMUSG00000105020.1	0	0	0
ENSMUSG00000105021.1	0	0	0
ENSMUSG00000105023.1	0	0	0
ENSMUSG00000105024.1	0	0	0
ENSMUSG00000105025.1	0	0	2.223143
ENSMUSG00000105026.1	0	0	0
ENSMUSG00000105027.1	0	0	0
ENSMUSG00000105028.1	0	0	0
ENSMUSG00000105029.1	0	0	0
ENSMUSG00000105030.1	0	0	0
ENSMUSG00000105031.1	0	0	0
ENSMUSG00000105032.1	0	0	0
ENSMUSG00000105033.1	33.676	26.91356	11.12164
ENSMUSG00000105034.1	0	0	0
ENSMUSG00000105035.1	0	0	0
ENSMUSG00000105036.1	0	0	0
ENSMUSG00000105037.1	0	0	0
ENSMUSG00000105038.1	0	0	0
ENSMUSG00000105039.1	0	0	0
ENSMUSG00000105040.1	0	0	0
ENSMUSG00000105041.1	0	0	0
ENSMUSG00000105042.1	0	0	0
ENSMUSG00000105043.1	0	0	0
ENSMUSG00000105044.1	14.98421	10.59937	11.08151
ENSMUSG00000105045.1	0.9368444	2.880821	0
ENSMUSG00000105046.1	0	0	0
ENSMUSG00000105047.1	1.862652	0	0
ENSMUSG00000105048.1	0	0	0
ENSMUSG00000105049.1	0	0.9659637	0
ENSMUSG00000105050.1	1.867575	0.9634173	0
ENSMUSG00000105051.1	0	0	0
ENSMUSG00000105052.4	0	0	0
ENSMUSG00000105053.1	99.15653	110.4544	52.3115
ENSMUSG00000105054.1	0	0	0
ENSMUSG00000105055.1	145.6449	165.5567	144.8402
ENSMUSG00000105056.1	0	0	0
ENSMUSG00000105057.1	0	0.9659637	0
ENSMUSG00000105058.1	0	36.70662	52.24387
ENSMUSG00000105059.1	0	0	0
ENSMUSG00000105060.1	0	0	0
ENSMUSG00000105061.1	0	0	0
ENSMUSG00000105062.1	0	0	0
ENSMUSG00000105063.1	1.873734	0.9630374	3.325065
ENSMUSG00000105064.1	0	0	0
ENSMUSG00000105065.1	111.4451	118.4335	116.441
ENSMUSG00000105066.1	0	0	0
ENSMUSG00000105067.1	0	0	0
ENSMUSG00000105068.1	0	0	0
ENSMUSG00000105071.1	2.805599	5.765469	11.12788
ENSMUSG00000105072.1	0	0	0
ENSMUSG00000105073.1	0	0	0
ENSMUSG00000105074.1	0	0	0
ENSMUSG00000105075.1	0	0	0
ENSMUSG00000105076.1	0	0	0
ENSMUSG00000105077.1	0.9375213	0	1.104226
ENSMUSG00000105078.2	0	0	0
ENSMUSG00000105079.1	0	0.9659637	0
ENSMUSG00000105080.1	0	0	0
ENSMUSG00000105081.1	0	102.3922	73.36373
ENSMUSG00000105082.2	0	0	0
ENSMUSG00000105083.1	2.796496	2.882702	3.349268
ENSMUSG00000105084.1	3.752835	0.9625701	1.107307
ENSMUSG00000105085.1	1.869358	2.887495	0
ENSMUSG00000105086.1	0	0	0
ENSMUSG00000105087.1	0	0	0
ENSMUSG00000105088.1	0	0	0
ENSMUSG00000105089.2	0.931326	0	1.111572
ENSMUSG00000105090.1	0	0	0
ENSMUSG00000105091.1	0	0	0
ENSMUSG00000105092.1	0	0	0
ENSMUSG00000105093.1	0	0	0
ENSMUSG00000105094.1	0	0	0
ENSMUSG00000105095.1	8.406103	8.638891	7.80783
ENSMUSG00000105096.1	624.6382	607.8828	628.6555
ENSMUSG00000105097.1	0	0	0
ENSMUSG00000105098.1	0	0	0
ENSMUSG00000105099.1	0	0	0
ENSMUSG00000105100.1	0	1.931927	2.223143
ENSMUSG00000105101.1	0	0	0
ENSMUSG00000105102.1	1.864236	1.924782	1.11475
ENSMUSG00000105103.1	0	13.52201	3.335079
ENSMUSG00000105104.1	0	0	0
ENSMUSG00000105105.1	0	0	0
ENSMUSG00000105106.1	0	0	0
ENSMUSG00000105107.1	0	0.9618538	5.581607
ENSMUSG00000105108.1	134.1109	152.6223	144.5043
ENSMUSG00000105109.1	0	0	0
ENSMUSG00000105110.1	0	0	0
ENSMUSG00000105111.1	0	0	0
ENSMUSG00000105112.1	0	0	0
ENSMUSG00000105113.1	0	0	0
ENSMUSG00000105114.1	0	0	0
ENSMUSG00000105116.1	0	0	0
ENSMUSG00000105117.1	0	0	0
ENSMUSG00000105119.1	0	0.9663274	1.111153
ENSMUSG00000105120.1	3.725304	0	0
ENSMUSG00000105121.1	0	0	0
ENSMUSG00000105123.1	0	0	0
ENSMUSG00000105124.2	0	0	4.446287
ENSMUSG00000105125.1	0	0	0
ENSMUSG00000105126.1	0	0	0
ENSMUSG00000105127.1	0.931326	0	0
ENSMUSG00000105128.1	0	0	0
ENSMUSG00000105129.1	0	0	0
ENSMUSG00000105130.1	0	0	0
ENSMUSG00000105131.1	0	0	0
ENSMUSG00000105132.1	0	0	0
ENSMUSG00000105133.1	0	0	0
ENSMUSG00000105134.1	494.7045	424.715	489.654
ENSMUSG00000105135.1	15.86559	18.29635	14.46523
ENSMUSG00000105136.1	0	0	0
ENSMUSG00000105137.1	0.9347397	2.887308	0
ENSMUSG00000105138.1	0	0	0
ENSMUSG00000105139.1	24.35863	16.12651	35.4361
ENSMUSG00000105140.1	0	0	0
ENSMUSG00000105141.1	0	0	0
ENSMUSG00000105142.1	0	0	0
ENSMUSG00000105143.1	0	32.84277	24.45458
ENSMUSG00000105144.1	0.931326	0	1.111572
ENSMUSG00000105145.1	0	0.9659637	0
ENSMUSG00000105146.1	0	0	0
ENSMUSG00000105147.1	0	0	0
ENSMUSG00000105148.1	0	0	0
ENSMUSG00000105149.1	0	0	0
ENSMUSG00000105150.1	1.862652	0	0
ENSMUSG00000105151.1	0	0	0
ENSMUSG00000105152.1	3.743454	3.845088	5.557906
ENSMUSG00000105153.4	0	0	0
ENSMUSG00000105154.1	0	0	0
ENSMUSG00000105155.1	8.413143	6.733989	6.672078
ENSMUSG00000105156.1	1.862652	1.931927	0
ENSMUSG00000105157.1	0	0	0
ENSMUSG00000105158.1	0	0	0
ENSMUSG00000105159.1	0	0	1.111572
ENSMUSG00000105160.1	0	0	0
ENSMUSG00000105161.1	45.92223	65.44538	52.10757
ENSMUSG00000105162.1	0	0	0
ENSMUSG00000105163.1	0	0	0
ENSMUSG00000105164.1	0	0	0
ENSMUSG00000105165.1	0	0	0
ENSMUSG00000105166.1	6.55448	14.43956	9.984805
ENSMUSG00000105167.1	2.793978	3.863855	4.446287
ENSMUSG00000105168.1	0	0	0
ENSMUSG00000105169.1	0	0	0
ENSMUSG00000105170.1	0	0	0
ENSMUSG00000105171.1	11.23691	13.44903	13.3399
ENSMUSG00000105172.1	41.16187	36.48812	48.98266
ENSMUSG00000105173.1	0	0	0
ENSMUSG00000105174.1	6.521219	15.48758	19.96081
ENSMUSG00000105175.1	0	0	0
ENSMUSG00000105176.1	51.39543	43.33338	28.89359
ENSMUSG00000105177.1	0	0	0
ENSMUSG00000105178.1	0	0	0
ENSMUSG00000105179.1	1.872105	1.922173	0
ENSMUSG00000105180.1	0	0	0
ENSMUSG00000105181.1	0	1.931927	2.223143
ENSMUSG00000105183.1	0	0	0
ENSMUSG00000105184.1	0	0	0
ENSMUSG00000105185.4	0	0	0
ENSMUSG00000105186.1	1.862652	1.931927	1.111572
ENSMUSG00000105187.1	0	0	0
ENSMUSG00000105188.1	0	0	0
ENSMUSG00000105189.1	0	0	0
ENSMUSG00000105190.1	0	0	0
ENSMUSG00000105191.1	0	0	0
ENSMUSG00000105192.1	0	0	0
ENSMUSG00000105193.1	0	0	0
ENSMUSG00000105195.1	0	0	0
ENSMUSG00000105196.1	0	0	0
ENSMUSG00000105197.1	0	0	0
ENSMUSG00000105198.1	0	0	0
ENSMUSG00000105199.1	1.870285	6.737997	1.110937
ENSMUSG00000105200.1	0	0	0
ENSMUSG00000105201.1	23.36427	34.64962	36.68645
ENSMUSG00000105202.1	0	0.9659637	0
ENSMUSG00000105203.1	0	0.9659637	0
ENSMUSG00000105204.1	0	6.761746	0
ENSMUSG00000105205.1	0	0	1.111572
ENSMUSG00000105206.1	0.931326	0	0
ENSMUSG00000105207.1	53.18207	0	49.92997
ENSMUSG00000105208.1	0	0	0
ENSMUSG00000105209.1	0	0	0
ENSMUSG00000105210.1	0	0	0
ENSMUSG00000105211.1	0	0	0
ENSMUSG00000105212.1	0	0	0
ENSMUSG00000105213.1	0	0	0
ENSMUSG00000105214.1	0	0	0
ENSMUSG00000105215.1	0	0	0
ENSMUSG00000105216.1	0	0	0
ENSMUSG00000105217.1	0	0	1.111572
ENSMUSG00000105218.4	0	0	0
ENSMUSG00000105219.1	0	0	0
ENSMUSG00000105220.1	0	0	0
ENSMUSG00000105221.1	0	0	0
ENSMUSG00000105222.1	0	0	0
ENSMUSG00000105223.1	0	0	0
ENSMUSG00000105224.1	0	0	0
ENSMUSG00000105225.1	0	0	0
ENSMUSG00000105226.1	0	0	0
ENSMUSG00000105227.1	0	0	0
ENSMUSG00000105228.1	2.807691	4.802417	2.224908
ENSMUSG00000105229.1	0	0	0
ENSMUSG00000105230.1	0	0	1.111572
ENSMUSG00000105231.1	0	0	0
ENSMUSG00000105232.1	0.931326	0.9659637	3.334715
ENSMUSG00000105233.1	1.862652	0	0
ENSMUSG00000105234.1	0	0	0
ENSMUSG00000105235.1	0	0	0
ENSMUSG00000105236.1	0	0	0
ENSMUSG00000105237.1	0	0	0
ENSMUSG00000105238.1	0	0	0
ENSMUSG00000105239.1	0	0	0
ENSMUSG00000105240.1	0	0	0
ENSMUSG00000105241.1	9.31326	5.795782	2.223143
ENSMUSG00000105242.1	0	0	0
ENSMUSG00000105243.1	0	0	0
ENSMUSG00000105244.1	0	0	0
ENSMUSG00000105245.1	0	0	0
ENSMUSG00000105246.1	0	0	0
ENSMUSG00000105247.1	768.9051	789.4056	640.0826
ENSMUSG00000105248.1	0	0	0
ENSMUSG00000105249.1	0	0	0
ENSMUSG00000105250.1	0	1.931927	0
ENSMUSG00000105251.1	0	0	0
ENSMUSG00000105252.1	0	0	0
ENSMUSG00000105253.1	0	0.9659637	0
ENSMUSG00000105254.1	0	1.931927	0
ENSMUSG00000105255.1	0	0	0
ENSMUSG00000105257.1	0	0.9659637	4.446287
ENSMUSG00000105258.1	0	0	0
ENSMUSG00000105259.1	0.9347634	5.77447	0
ENSMUSG00000105260.1	0	0	0
ENSMUSG00000105261.1	0	0	0
ENSMUSG00000105262.1	0	0	0
ENSMUSG00000105263.1	142315.6	166825.4	172193.9
ENSMUSG00000105264.1	0	0.9659637	0
ENSMUSG00000105265.4	0	0	0
ENSMUSG00000105266.1	0	0	0
ENSMUSG00000105267.1	0	0	0
ENSMUSG00000105269.1	0	0	0
ENSMUSG00000105270.1	44.95582	36.60767	41.00799
ENSMUSG00000105271.1	0	0	0
ENSMUSG00000105272.1	45.88383	67.37592	62.13235
ENSMUSG00000105273.1	0	0	0
ENSMUSG00000105274.1	0	0	1.111572
ENSMUSG00000105275.1	0	0	0
ENSMUSG00000105277.1	0	0	0
ENSMUSG00000105278.1	0	0.9659637	0
ENSMUSG00000105279.1	0	0	0
ENSMUSG00000105280.1	0	0	0
ENSMUSG00000105281.1	0	0	0
ENSMUSG00000105282.1	0	0	0
ENSMUSG00000105283.1	409.7834	365.1343	364.5955
ENSMUSG00000105284.1	0	0	0
ENSMUSG00000105285.1	0	0	0
ENSMUSG00000105286.1	0	0	2.223143
ENSMUSG00000105287.1	63.6578	51.92705	45.54505
ENSMUSG00000105288.1	0	0	0
ENSMUSG00000105289.1	0	0	0
ENSMUSG00000105290.1	0	0	0
ENSMUSG00000105291.1	0	0	0
ENSMUSG00000105292.1	0	0	0
ENSMUSG00000105293.1	0.9351026	0.9620624	0
ENSMUSG00000105294.1	0	0	0
ENSMUSG00000105295.1	0	0	0
ENSMUSG00000105296.1	0	0	0
ENSMUSG00000105297.1	0	0	0
ENSMUSG00000105298.1	0	0	0
ENSMUSG00000105300.1	0	0	0
ENSMUSG00000105301.1	0	0	0
ENSMUSG00000105302.1	0	0	0
ENSMUSG00000105303.1	0	0	0
ENSMUSG00000105304.1	15.88505	9.62374	15.56841
ENSMUSG00000105305.1	2.793978	0	0
ENSMUSG00000105306.1	0	0	0
ENSMUSG00000105307.1	0	0	0
ENSMUSG00000105308.4	0	0	0
ENSMUSG00000105309.1	0	0	0
ENSMUSG00000105310.1	0	0	0
ENSMUSG00000105311.1	0	0	0
ENSMUSG00000105312.1	0	0	0
ENSMUSG00000105313.1	0	0	0
ENSMUSG00000105314.1	0	0	0
ENSMUSG00000105315.1	0	0	0
ENSMUSG00000105316.1	0	0	0
ENSMUSG00000105317.2	0	0	0
ENSMUSG00000105318.1	0	0	0
ENSMUSG00000105319.1	0	0	0
ENSMUSG00000105320.1	0	0	0
ENSMUSG00000105321.1	0	0	0
ENSMUSG00000105322.1	0	0	0
ENSMUSG00000105323.1	0	0	0
ENSMUSG00000105324.1	0	0	0
ENSMUSG00000105325.1	0	0	0
ENSMUSG00000105326.1	0	0	0
ENSMUSG00000105327.1	0	0.9659637	0
ENSMUSG00000105328.1	6.552221	4.80634	4.445545
ENSMUSG00000105329.1	0	0	0
ENSMUSG00000105331.1	1.862652	0	0
ENSMUSG00000105332.1	0	0	0
ENSMUSG00000105333.1	0	0	0
ENSMUSG00000105334.1	0	0	0
ENSMUSG00000105335.1	0	0	0
ENSMUSG00000105336.1	0	0	0
ENSMUSG00000105337.4	0	0	0
ENSMUSG00000105338.1	0	0	0
ENSMUSG00000105339.1	116.4157	102.3922	124.496
ENSMUSG00000105340.5	0	31.9017	38.87464
ENSMUSG00000105341.1	0	0.9639356	2.227821
ENSMUSG00000105342.1	0	0	0
ENSMUSG00000105343.1	0	1.931927	4.446287
ENSMUSG00000105344.1	0	0	0
ENSMUSG00000105345.1	7.478663	3.84367	4.452869
ENSMUSG00000105346.1	0	0	0
ENSMUSG00000105347.1	0.9351187	3.848995	4.445349
ENSMUSG00000105348.1	0	0	0
ENSMUSG00000105349.1	2.80138	5.762483	2.230082
ENSMUSG00000105350.1	1.762067	3.191412	1.066955
ENSMUSG00000105351.1	0	0	0
ENSMUSG00000105352.4	0	0	0
ENSMUSG00000105353.1	2627.271	2909.483	3140.19
ENSMUSG00000105355.1	3.73516	3.84349	6.687076
ENSMUSG00000105356.1	0	0	0
ENSMUSG00000105357.1	2.802932	1.917407	3.349235
ENSMUSG00000105358.1	16.85886	28.8486	12.21331
ENSMUSG00000105359.1	46.7029	53.84158	40.08656
ENSMUSG00000105360.1	0	0	0
ENSMUSG00000105361.1	0	30.91084	0
ENSMUSG00000105362.1	0.931326	0	0
ENSMUSG00000105363.1	0	0	0
ENSMUSG00000105364.1	0	0	0
ENSMUSG00000105366.1	0	0	0
ENSMUSG00000105367.1	0	0	0
ENSMUSG00000105368.1	32.68399	20.14876	11.16102
ENSMUSG00000105369.1	0	0	0
ENSMUSG00000105370.1	19.55597	21.18082	13.38447
ENSMUSG00000105371.1	0	0	0
ENSMUSG00000105372.1	0	0	0
ENSMUSG00000105373.1	0	0	0
ENSMUSG00000105374.1	0.9234433	0	1.12106
ENSMUSG00000105375.1	0	0	0
ENSMUSG00000105376.4	0	0	0
ENSMUSG00000105377.1	6.577424	3.851565	7.73683
